InicioPeriodo,FimPeriodo,codigoSegmento,Segmento,codigoModalidade,Modalidade,Posicao,InstituicaoFinanceira,TaxaJurosAoMes,TaxaJurosAoAno,cnpj8
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,23,BCO DO EST. DE SE S.A.,8.24,158.64,13009717
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,24,BCO DO ESTADO DO RS S.A.,12.76,322.34,92702067
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,24,BCO SANTANDER (BRASIL) S.A.,8.26,159.05,90400888
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,25,BCO PAULISTA S.A.,13.63,363.25,61820817
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,25,BCO C6 S.A.,8.27,159.59,31872495
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,26,BCO SOFISA S.A.,13.91,377.4,60889128
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,26,BCO TRIANGULO S.A.,8.27,159.6,17351180
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,27,CAIXA ECONOMICA FEDERAL,14.02,382.89,00360305
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,27,BCO AGIBANK S.A.,8.27,159.6,10664513
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,28,BCO DO BRASIL S.A.,14.78,422.76,00000000
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,28,ITAÚ UNIBANCO S.A.,8.33,161.27,60701190
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,29,ITAÚ UNIBANCO S.A.,15.37,456.03,60701190
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,29,BCO BRADESCO S.A.,8.38,162.78,60746948
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,30,BCO SANTANDER (BRASIL) S.A.,15.5,463.66,90400888
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,30,BCO MERCANTIL DO BRASIL S.A.,8.51,166.56,17184037
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,31,BCO BRADESCO S.A.,15.71,475.84,60746948
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,31,BCO RIBEIRAO PRETO S.A.,12.18,297.38,00517645
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,1,DEUTSCHE BANK S.A.BCO ALEMAO,1.03,13.09,62331228
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,2,BCO DO NORDESTE DO BRASIL S.A.,1.39,17.98,07237373
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,3,BANCO PAN,1.53,19.97,59285411
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,4,BCO BMG S.A.,1.6,20.94,61186680
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,5,FINANC ALFA S.A. CFI,1.62,21.27,17167412
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,6,BCO SAFRA S.A.,1.76,23.31,58160789
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,7,BANCO MASTER,1.81,24.03,33923798
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,8,BCO BS2 S.A.,2.0,26.8,71027866
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,9,BCO DO ESTADO DO RS S.A.,2.14,28.86,92702067
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,10,BCO DO BRASIL S.A.,2.23,30.33,00000000
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,11,BRB - BCO DE BRASILIA S.A.,2.33,31.8,00000208
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,12,BCO PAULISTA S.A.,2.41,33.03,61820817
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,13,BCO DIGIMAIS S.A.,2.41,33.03,92874270
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,14,BCO BANESTES S.A.,2.44,33.54,28127603
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,15,BCO INDUSCRED DE INVESTIM. S/A,2.52,34.77,33588252
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,16,OMNI BANCO S.A.,2.72,37.96,60850229
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,17,BCO DAYCOVAL S.A,2.76,38.61,62232889
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,18,BANCO SEMEAR,2.89,40.7,00795423
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,19,BCO SANTANDER (BRASIL) S.A.,2.92,41.22,90400888
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,20,BCO MERCANTIL DO BRASIL S.A.,3.22,46.23,17184037
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,21,BCO TRIANGULO S.A.,3.29,47.49,17351180
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,22,BANCO TOPÁZIO S.A.,3.48,50.79,07679404
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,23,ITAÚ UNIBANCO S.A.,3.49,50.96,60701190
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,24,BCO DO EST. DE SE S.A.,3.71,54.8,13009717
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,25,BCO RENDIMENTO S.A.,4.22,64.23,68900810
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,26,BCO BRADESCO S.A.,4.55,70.66,60746948
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,27,BCO PINE S.A.,4.65,72.58,62144175
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,28,CARUANA SCFI,5.3,85.8,09313766
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,29,BCO GUANABARA S.A.,6.18,105.31,31880826
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,30,BCO SOFISA S.A.,10.4,227.68,60889128
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,31,BCO FIBRA S.A.,12.76,322.59,58616418
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,32,BCO C6 S.A.,14.36,400.2,31872495
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,1,DEUTSCHE BANK S.A.BCO ALEMAO,0.99,12.49,62331228
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,2,CAIXA ECONOMICA FEDERAL,1.22,15.66,00360305
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,3,BOFA MERRILL LYNCH BM S.A.,1.48,19.29,62073200
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,4,BCO DO ESTADO DO RS S.A.,1.54,20.16,92702067
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,5,BCO SANTANDER (BRASIL) S.A.,1.58,20.68,90400888
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,6,BCO CRÉDIT AGRICOLE BR S.A.,1.61,21.12,75647891
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,7,BCO CITIBANK S.A.,1.61,21.19,33479023
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,8,BCO SAFRA S.A.,1.7,22.39,58160789
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,9,BCO GUANABARA S.A.,1.74,22.98,31880826
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,10,BCO PINE S.A.,1.75,23.08,62144175
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,11,BCO ABC BRASIL S.A.,1.77,23.49,28195667
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,12,BCO BRADESCO S.A.,1.83,24.34,60746948
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,13,FINANC ALFA S.A. CFI,1.84,24.5,17167412
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,14,BCO BS2 S.A.,1.88,25.1,71027866
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,15,BCO DAYCOVAL S.A,1.9,25.34,62232889
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,16,BCO BANESTES S.A.,1.92,25.59,28127603
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,17,ITAÚ UNIBANCO S.A.,1.92,25.68,60701190
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,18,BCO LUSO BRASILEIRO S.A.,2.0,26.77,59118133
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,19,BCO FIBRA S.A.,2.04,27.41,58616418
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,20,BCO SOFISA S.A.,2.07,27.8,60889128
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,21,BANCO MASTER,2.24,30.49,33923798
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,22,BCO DO BRASIL S.A.,2.4,32.85,00000000
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,23,BCO TRIANGULO S.A.,2.47,34.01,17351180
2024-09-19,2024-09-25,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,24,BCO MERCANTIL DO BRASIL S.A.,3.38,48.97,17184037
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,1,BANCO INBURSA,1.46,18.99,04866275
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,2,BCO BANESTES S.A.,1.47,19.09,28127603
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,3,HS FINANCEIRA,1.5,19.54,07512441
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,4,FINANC ALFA S.A. CFI,1.51,19.69,17167412
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,5,PARATI - CFI S.A.,1.52,19.84,03311443
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,6,NU FINANCEIRA S.A. CFI,1.53,20.04,30680829
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,7,BCO SAFRA S.A.,1.54,20.06,58160789
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,8,BANCO INTER,1.54,20.09,00416968
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,9,BCO DO ESTADO DO RS S.A.,1.54,20.1,92702067
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,10,BCO PAULISTA S.A.,1.55,20.29,61820817
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,11,PICPAY BANK - BANCO MÚLTIPLO S.A,1.55,20.3,09516419
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,12,BCO COOPERATIVO SICREDI S.A.,1.58,20.68,01181521
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,13,FACTA S.A. CFI,1.58,20.69,15581638
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,14,BCO DAYCOVAL S.A,1.59,20.81,62232889
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,15,BANCO SICOOB S.A.,1.59,20.9,02038232
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,16,BANCO DIGIO,1.6,20.91,27098060
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,17,CREFISA S.A. CFI,1.6,20.97,60779196
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,18,BANCO PAN,1.61,21.16,59285411
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,19,BANCO BARI S.A.,1.62,21.26,00556603
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,20,BCO AGIBANK S.A.,1.62,21.32,10664513
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,21,BCO C6 CONSIG,1.64,21.57,61348538
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,22,CAIXA ECONOMICA FEDERAL,1.64,21.59,00360305
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,23,BCO BMG S.A.,1.66,21.77,61186680
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,24,BCO DO BRASIL S.A.,1.66,21.81,00000000
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,25,COBUCCIO S.A. SCFI,1.66,21.82,36947229
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,26,BANCO ITAÚ CONSIGNADO S.A.,1.66,21.87,33885724
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,27,BCO SANTANDER (BRASIL) S.A.,1.67,21.98,90400888
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,28,BRB - CFI S/A,1.68,22.12,33136888
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,29,BCO BRADESCO S.A.,1.68,22.12,60746948
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,30,BCO MERCANTIL DO BRASIL S.A.,1.68,22.19,17184037
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,31,PEFISA S.A. - C.F.I.,1.68,22.2,43180355
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,32,ITAÚ UNIBANCO S.A.,1.69,22.2,60701190
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,33,BCO CREFISA S.A.,1.69,22.29,61033106
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,34,BCO DA AMAZONIA S.A.,1.7,22.38,04902979
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,35,BECKER FINANCEIRA SA - CFI,1.7,22.42,20443996
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,36,GAZINCRED S.A. SCFI,1.7,22.43,11760553
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,37,ZEMA CFI S/A,1.71,22.49,05351887
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,38,BCO DO NORDESTE DO BRASIL S.A.,1.71,22.58,07237373
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,39,BCO CSF S.A.,1.73,22.81,08357240
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,40,BCO DO EST. DE SE S.A.,1.75,23.12,13009717
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado INSS - Pré-fixado,41,PARANA BCO S.A.,1.76,23.22,14388334
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,1,BCO ARBI S.A.,1.33,17.13,54403563
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,2,BANCO SICOOB S.A.,1.55,20.2,02038232
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,3,COBUCCIO S.A. SCFI,1.63,21.39,36947229
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,4,FINANC ALFA S.A. CFI,1.7,22.47,17167412
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,5,PARATI - CFI S.A.,1.79,23.7,03311443
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,6,BCO BMG S.A.,1.87,24.88,61186680
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,7,CAIXA ECONOMICA FEDERAL,1.95,26.04,00360305
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,8,BCO VOLKSWAGEN S.A,1.98,26.47,59109165
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,9,COMPREV CFI S.A.,2.01,26.92,46241852
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,10,BCO RIBEIRAO PRETO S.A.,2.01,26.93,00517645
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,11,BANCOSEGURO S.A.,2.03,27.33,10264663
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,12,BCO AGIBANK S.A.,2.07,27.83,10664513
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,13,BCO DO BRASIL S.A.,2.07,27.93,00000000
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,14,BCO DAYCOVAL S.A,2.13,28.85,62232889
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,15,BANCO INTER,2.15,29.06,00416968
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,16,BCO SAFRA S.A.,2.19,29.67,58160789
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,17,BANCO INBURSA,2.21,29.92,04866275
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,18,PINTOS S.A. CFI,2.27,30.97,35274306
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,19,BANCO RANDON S.A.,2.3,31.34,11476673
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,20,KREDILIG S.A. - CFI,2.31,31.45,06040559
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,21,BCO DO EST. DE SE S.A.,2.32,31.71,13009717
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,22,TODESCREDI S/A - CFI,2.35,32.13,09473806
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,23,STARA FINANCEIRA S.A. - CFI,2.45,33.69,17359351
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,24,BCO DO NORDESTE DO BRASIL S.A.,2.5,34.53,07237373
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,25,BCO DO EST. DO PA S.A.,2.51,34.69,04913711
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,26,BECKER FINANCEIRA SA - CFI,2.53,34.92,20443996
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,27,BANCO BARI S.A.,2.64,36.77,00556603
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,28,BANCO BTG PACTUAL S.A.,2.67,37.19,30306294
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,29,GOLCRED S/A - CFI,2.67,37.25,07631026
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,30,ZEMA CFI S/A,2.72,37.98,05351887
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,31,BCO BRADESCO S.A.,2.79,39.2,60746948
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,32,HS FINANCEIRA,2.81,39.45,07512441
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,33,ITAÚ UNIBANCO S.A.,2.84,39.89,60701190
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,34,BCO SANTANDER (BRASIL) S.A.,2.86,40.33,90400888
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,35,PORTOSEG S.A. CFI,2.87,40.45,04862600
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,36,BCO BANESTES S.A.,2.98,42.26,28127603
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,37,BCO INDUSTRIAL DO BRASIL S.A.,3.05,43.44,31895683
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,38,SINOSSERRA S/A - SCFI,3.07,43.66,22639377
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,39,AL5 S.A. CFI,3.07,43.67,27214112
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,40,GAZINCRED S.A. SCFI,3.13,44.82,11760553
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,41,TENTOS S.A. CFI,3.22,46.2,41498340
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,42,NOVO BCO CONTINENTAL S.A. - BM,3.28,47.24,74828799
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,43,SANTINVEST S.A. - CFI,3.31,47.83,00122327
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,44,BCO VR S.A.,3.42,49.65,78626983
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,45,BCO DO ESTADO DO RS S.A.,3.45,50.24,92702067
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,46,BCO VOTORANTIM S.A.,3.66,53.92,59588111
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,47,BCO RODOBENS S.A.,3.87,57.79,33603457
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,48,BRB - CFI S/A,4.09,61.74,33136888
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,49,FINAMAX S.A. CFI,4.25,64.7,00411939
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,50,NEON FINANCEIRA - CFI S.A.,4.46,68.75,11285104
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,51,VIA CERTA FINANCIADORA S.A. - CFI,5.1,81.6,05192316
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,52,RPW S.A. SCFI,5.19,83.45,06249129
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado privado - Pré-fixado,53,NEGRESCO S.A. - CFI,5.63,92.98,04379829
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado público - Pré-fixado,1,BANCO ITAÚ CONSIGNADO S.A.,1.24,16.0,33885724
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado público - Pré-fixado,2,BCO BANESTES S.A.,1.29,16.63,28127603
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado público - Pré-fixado,3,NU FINANCEIRA S.A. CFI,1.4,18.22,30680829
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado público - Pré-fixado,4,BCO DO NORDESTE DO BRASIL S.A.,1.43,18.62,07237373
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado público - Pré-fixado,5,CAIXA ECONOMICA FEDERAL,1.49,19.4,00360305
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado público - Pré-fixado,6,BCO ALFA S.A.,1.5,19.49,03323840
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado público - Pré-fixado,7,BCO COOPERATIVO SICREDI S.A.,1.51,19.73,01181521
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado público - Pré-fixado,8,BANCO INTER,1.51,19.76,00416968
2024-09-19,2024-09-25,,PESSOA FÍSICA,,Crédito pessoal consignado público - Pré-fixado,9,BCO ARBI S.A.,1.52,19.81,54403563
